invoice_id,order_id,invoice_date,refund_date,total_invoice_gross,invoice_currency,refund_amount,invoice_status
696f4af2d56c6bf1240d8662,696e31e765e5d24e9ca3374b,2026-01-20,,78,EUR,0,paid
696f7fb66ad9e4d9dc6632ab,696f7518b86cbc6cc9cd813b,2026-01-20,,78,EUR,0,paid
6974a0c1885a1162895d9cde,69748ca103ddfca532116b03,2026-01-24,,78,EUR,0,partially_paid
6974a53c885a1162895de700,6973bcd203ddfca5320c90aa,2026-01-24,,78,EUR,0,partially_paid
697610b25b9bbdc977da7f96,6974a52c5b9bbdc977cb1f9c,2026-01-25,,78,EUR,0,partially_paid
69776d6c03ddfca532388866,697666a484edb169cc34b309,2026-01-26,,78,EUR,0,partially_paid
69776fae8483830cf1b19aa3,69770da512825e904e1e4794,2026-01-26,,78,EUR,0,partially_paid
69788ac8b76be2bb7f5da678,6976fe0ac9f712366fb0554a,2026-01-27,,78,EUR,0,partially_paid
6979e3ec885a116289aed99b,6978b5525b9bbdc97708d909,2026-01-28,,78,EUR,0,partially_paid
6979e9a3b76be2bb7f76ebd7,6979ddf85c7da764dddd1e22,2026-01-28,,78,EUR,0,partially_paid
697a3f13c9f712366ff13a2f,697a036284edb169cc746a23,2026-01-28,,78,EUR,0,partially_paid
697b39245cee3ff2ab23bc83,697a231ac9f712366feed0e3,2026-01-29,,78,EUR,0,partially_paid
697c7049c8eb28f2bcbb60dc,697c6e76d478e6a0106ba74e,2026-01-30,,78,EUR,0,partially_paid
697c8444d287592fca7b7003,697b523da481297d3b68f921,2026-01-30,,78,EUR,0,partially_paid
697c8f8f88a6a18e79e652eb,697bb3bf88a6a18e79dab806,2026-01-30,,78,EUR,0,partially_paid
697cd2ca535c00767cc54790,697cbbaff5ad2b0c8644a582,2026-01-30,,78,EUR,0,partially_paid
697d3caf665ce5ddc2f24c37,697d0afff5ad2b0c8649c2e9,2026-01-30,,78,EUR,0,partially_paid
697e9553535c00767cd9252d,697e7dc3f5ad2b0c86594987,2026-01-31,,78,EUR,0,partially_paid
695781ab7b7fb817a6d6ffeb,69527b30b1eaa6a658a51586,2026-01-02,,78,EUR,0,paid
69578580ac3e85d452691da0,69568cd38fcee068fe4ebd37,2026-01-02,,78,EUR,0,paid
69578c7f7b7fb817a6d878f0,6956401a420beed6ff02dfd2,2026-01-02,,78,EUR,0,paid
69578dff6b6e682299448425,6956e6df7b7fb817a6d2f244,2026-01-02,,78,EUR,0,paid
695794ab8e750fb539cd3439,690708f3b5ed73ade79227bf,2026-01-02,,78,EUR,0,paid
6957aba0cf74fd175be96b86,69556ce6ac3e85d45259e532,2026-01-02,,78,EUR,0,paid
6957ad73cf74fd175be9a9c1,6956689c22458c6722128648,2026-01-02,,78,EUR,0,paid
6957b9238fcee068fe5f1690,6957b80b6b6e6822994a87d0,2026-01-02,,78,EUR,0,paid
6957d9737b7fb817a6e1a9e1,6955998e7b7fb817a6c945d0,2026-01-02,,78,EUR,0,paid
6957dce7420beed6ff19eb28,6957792e6b6e68229941c06a,2026-01-02,,78,EUR,0,paid
6957de728fcee068fe627307,6957b2c1546c9dcf6831b5d4,2026-01-02,,78,EUR,0,paid
6957e19a8e750fb539d68302,6956c5b9546c9dcf6824e92a,2026-01-02,,78,EUR,0,paid
695821da8e750fb539db0345,695029af410218b730c09415,2026-01-02,,78,EUR,0,paid
6958e707e95965fa792e05a3,6957f48e6b6e6822994f980c,2026-01-03,,78,EUR,0,paid
6958ea836b6e682299587bf2,69557013cf74fd175bd509b4,2026-01-03,,78,EUR,0,paid
69593735cf74fd175bfdd602,6957f18a8e750fb539d78deb,2026-01-03,,78,EUR,0,paid
6959ae1d6b6e682299617333,695877ee7b7fb817a6ea1a4d,2026-01-04,,78,EUR,0,paid
6959ae59420beed6ff2db4ec,69587508cf74fd175bf71193,2026-01-04,,78,EUR,0,paid
695a222d8fcee068fe77d44b,6958e4368e750fb539e0258e,2026-01-04,,78,EUR,0,paid
695a4df16b6e6822996581e1,6958fad38e750fb539e15f17,2026-01-04,,78,EUR,0,paid
695b6cef6b6e682299707264,6959ada0e95965fa7936ee78,2026-01-05,,78,EUR,0,paid
695b6eb1420beed6ff3c9933,695a4886546c9dcf684d5adb,2026-01-05,,78,EUR,0,paid
695b76a18fcee068fe85cf56,6957bbf78fcee068fe5f62b7,2026-01-05,,78,EUR,0,paid
695b83c48fcee068fe871934,695ae379420beed6ff39da6f,2026-01-05,,78,EUR,0,paid
695b8652e95965fa7948bf7c,695ab7c1cf74fd175b0ceaf6,2026-01-05,,78,EUR,0,paid
695b868fac3e85d452994dbf,695a460dac3e85d4528b08c7,2026-01-05,,78,EUR,0,paid
695b86d1ac3e85d45299560d,695a57508fcee068fe7ad81f,2026-01-05,,78,EUR,0,paid
695b895ccf74fd175b148dc4,6958f58a546c9dcf6840ef85,2026-01-05,,78,EUR,0,paid
695b89bb546c9dcf685bd577,695a4b28cf74fd175b065806,2026-01-05,,78,EUR,0,paid
695b92b7546c9dcf685d00d6,695ada416b6e6822996d8429,2026-01-05,,78,EUR,0,paid
695b95598e750fb539fd7c57,69577067cf74fd175be1e7df,2026-01-05,,78,EUR,0,paid
695b9f277b7fb817a60ac24f,69583f6a420beed6ff209282,2026-01-05,,78,EUR,0,paid
695ba310420beed6ff4312dd,69591c796b6e6822995b0790,2026-01-05,,78,EUR,0,paid
695ba7ee8fcee068fe8c4026,69085587b5ed73ade7610c27,2026-01-05,,78,EUR,0,paid
695ba8e6420beed6ff43fe71,68eca6ba08c4c1f738dc4073,2026-01-05,,78,EUR,0,paid
695bb5f26b6e6822997a53ea,6955a1ad22458c67220f0e92,2026-01-05,,78,EUR,0,paid
695bb7c8e95965fa794fe746,69511b5b54a06254249a0024,2026-01-05,,78,EUR,0,paid
695ccc53c0991e2eba107355,695c0407b92ce936627d9eeb,2026-01-06,,78,EUR,0,paid
695cd818c7a5ffb6920dd3ee,695bb80b8fcee068fe8ed9b7,2026-01-06,,78,EUR,0,paid
695ce47cc7a5ffb6920f86ad,6958efe2546c9dcf6840ae29,2026-01-06,,78,EUR,0,paid
695ce7b682c3972044e54023,695b901acf74fd175b1555d3,2026-01-06,,78,EUR,0,paid
695cf5c23448a3ec997abfac,695c3262b92ce93662819b75,2026-01-06,,78,EUR,0,paid
695e0cab66552c2ab7f2fd1e,6907bc45b5ed73ade723a5d1,2026-01-07,,78,EUR,0,paid
695e374ba945f7f2a35a1f75,695e1825c7a5ffb6922144f2,2026-01-07,,78,EUR,0,paid
695e3d2dfdac72298f8b2b9b,695badc6cf74fd175b1a2a13,2026-01-07,,78,EUR,0,paid
695e3e282550a3dd71f91700,69581c238fcee068fe66fb29,2026-01-07,,78,EUR,0,paid
695e40bd18fb14ee01e23f62,695d16c34a6c6f04cee39808,2026-01-07,,78,EUR,0,paid
695e4be82550a3dd71fa8f72,695e48e21dff4c17488f2b34,2026-01-07,,78,EUR,0,paid
695e73b1f03e62ee1c469c16,695e2040124c8117d88bbe76,2026-01-07,,78,EUR,0,paid
695e7494e94df70101177622,695e6686e94df7010115ff87,2026-01-07,,78,EUR,0,paid
695e8a62fe9b47f9fc8f2847,695e6ce6fe9b47f9fc8c6801,2026-01-07,,78,EUR,0,paid
695e9a702550a3dd71027bb3,695e6cc71dff4c1748939fa6,2026-01-07,,78,EUR,0,paid
695f5a7cfe9b47f9fc95c021,695d69fd85086db544fb3893,2026-01-08,,78,EUR,0,paid
695f5efbe94df70101208102,695d52250ed31aa57dc77493,2026-01-08,,78,EUR,0,paid
695f69b5e94df70101215151,695f1b3e18fb14ee01f0564e,2026-01-08,,78,EUR,0,paid
695f72afe94df701012244e0,69543a025094edcbb403092c,2026-01-08,,78,EUR,0,paid
695f8dd018fb14ee01f6c06a,695f7ae8279f5a309e697342,2026-01-08,,78,EUR,0,paid
695f90e42550a3dd710eb897,695eea42fdac72298f98c7b7,2026-01-08,,78,EUR,0,paid
695fa01bf03e62ee1c577066,695eb6001dff4c17489934ab,2026-01-08,,78,EUR,0,paid
6960c0ca089de1ebe9b49ad3,695ffcd5ad025447b37803d0,2026-01-09,,78,EUR,0,paid
6960d5cb79df16b1714a514c,695ffbdba9fdc6d391e5ee1b,2026-01-09,,78,EUR,0,paid
6960e4c879df16b1714c0919,6958f81022458c67223378c9,2026-01-09,,78,EUR,0,paid
69610a5a996629007fa617c5,6960e8c3a22e2107883ba204,2026-01-09,,78,EUR,0,paid
69613caae931ffe8bf5edce0,696105b9b11cafc3d747dd3b,2026-01-09,,78,EUR,0,paid
696201286e618369baf4caed,69119080fd5be37c60e3ac4f,2026-01-10,,78,EUR,0,paid
69625eba089de1ebe9c91809,695ec37c2550a3dd71055256,2026-01-10,,78,EUR,0,paid
696268c8a9fdc6d39100dce9,69610295030c6ac9051645fa,2026-01-10,,78,EUR,0,paid
6962693cb11cafc3d754ac07,6960c8efa9fdc6d391ed1141,2026-01-10,,78,EUR,0,paid
6962760679df16b1715d45f1,69622181030c6ac9051f6f2d,2026-01-10,,78,EUR,0,paid
6963b9b422473fc0a63991d9,6960c78979df16b17148c6b3,2026-01-11,,78,EUR,0,paid
6963e4ed030c6ac90531c527,6963860722473fc0a636253f,2026-01-11,,78,EUR,0,paid
6963f92bb11cafc3d76519ec,691196d4fd5be37c60ed2d9b,2026-01-11,,78,EUR,0,paid
69642722996629007fc6780a,6962eb4ee931ffe8bf6e2ab4,2026-01-11,,78,EUR,0,paid
69649e5ba22e210788603945,6963e325a9fdc6d3910f34ef,2026-01-12,,78,EUR,0,partially_paid
6964b424ad025447b3a97910,6963c78fe931ffe8bf754b34,2026-01-12,,78,EUR,0,paid
6964c232996629007fcb1b64,6961e675ad025447b38d1546,2026-01-12,,78,EUR,0,paid
6964c5c679df16b17175d53c,695cbddc4a6c6f04ced83d7e,2026-01-12,,78,EUR,0,paid
6964fb57b11cafc3d775e521,69649bcb030c6ac90537ea53,2026-01-12,,78,EUR,0,paid
6965080a089de1ebe9eca212,695e3df418fb14ee01e20dba,2026-01-12,,78,EUR,0,paid
69652b17089de1ebe9ef732f,6964103d22473fc0a6405a49,2026-01-12,,78,EUR,0,partially_paid
69660397b11cafc3d782b67e,6964e69822473fc0a64c3b93,2026-01-13,,78,EUR,0,paid
69660b86ad025447b3c3491a,69655c6de931ffe8bf91e264,2026-01-13,,78,EUR,0,paid
696613a9a22e2107887bda97,6961f8d9089de1ebe9c3bb99,2026-01-13,,78,EUR,0,partially_paid
69661d5d089de1ebe9fb75bc,69653af322473fc0a654310d,2026-01-13,,78,EUR,0,paid
696641bd030c6ac9055afb11,69663ede030c6ac9055aa3cd,2026-01-13,,78,EUR,0,paid
69664d8f996629007feb9a48,69664525089de1ebe901cef9,2026-01-13,,78,EUR,0,paid
6966511aad025447b3cdbb50,69655888b11cafc3d77d72c3,2026-01-13,,78,EUR,0,paid
696660aa02a4f6b9f6f27d23,69655899089de1ebe9f2b288,2026-01-13,,78,EUR,0,paid
696744d0bbe4d20c75b451c4,69667b17276f1b3de27569bd,2026-01-14,,78,EUR,0,paid
69675208bbe4d20c75b53cfb,696673dcfa8110e1f7a674fa,2026-01-14,,78,EUR,0,paid
69676abc6d1f459c1a6bfee4,68fe9e440f1940d0ae9faf9e,2026-01-14,,78,EUR,0,paid
6967720f94400f4ec7340474,6966a1b74773e5e20d6fbc6a,2026-01-14,,78,EUR,0,paid
69677232e39eb4f4a0b3bc04,6960870d22473fc0a616adca,2026-01-14,,78,EUR,0,partially_paid
696778f76d1f459c1a6d9dfd,69667c4e276f1b3de2757c0b,2026-01-14,,78,EUR,0,paid
6968b4fce4ebd05bf5495495,69675cb44773e5e20d7585da,2026-01-15,,78,EUR,0,paid
6968ce6301d141bfbb640c27,6967ca2394400f4ec73c0ebd,2026-01-15,,78,EUR,0,paid
6968e461ff6c2dd4da3a2140,69104194fd5be37c6009bc66,2026-01-15,,78,EUR,0,paid
6968e9efbc76d46d4b7f9e43,6968e4e7c3a077c8c8f06de8,2026-01-15,,78,EUR,0,paid
69690642eaa31445c266d110,6968e9ffeaa31445c263d7e5,2026-01-15,,78,EUR,0,paid
6969127529d49db502f75944,69654656b11cafc3d77bc095,2026-01-15,,78,EUR,0,paid
696922a31f90cdaf7b868c71,6968e22e1f90cdaf7b804fb2,2026-01-15,,78,EUR,0,paid
6969fd541f90cdaf7b90a997,696949e62626a579238402db,2026-01-16,,78,EUR,0,paid
696a10c23f174817c015358a,696a04d9bc76d46d4b9007d2,2026-01-16,,78,EUR,0,paid
696a2c8f402404ece76c9869,6954507db1eaa6a658c8ee15,2026-01-16,,78,EUR,0,paid
696a574b6b2c86a53bdbdfad,696a4623e1a1818871f9ee81,2026-01-16,,78,EUR,0,paid
696a6baae1a1818871fc4b34,69655f0479df16b17186ba34,2026-01-16,,78,EUR,0,paid
696ac15f48a2392dbe61d6f2,6966c8a8276f1b3de27a12d1,2026-01-16,,78,EUR,0,paid
696b23b0402404ece7764f37,696aaf9948a2392dbe612b52,2026-01-17,,78,EUR,0,paid
696b331048a2392dbe630545,6968e7685b86275c7140c933,2026-01-17,,78,EUR,0,paid
696b3590e1a181887101aedc,6968e8e7bc76d46d4b7f8216,2026-01-17,,78,EUR,0,paid
696b384265e5d24e9c77e138,69673027276f1b3de27af4e9,2026-01-17,,78,EUR,0,paid
696cb94465e5d24e9c88b453,696c95833f174817c031f9ac,2026-01-18,,78,EUR,0,paid
696cbadf48a2392dbe73ea35,69692a79bc76d46d4b85be22,2026-01-18,,78,EUR,0,paid
696d157665e5d24e9c8ef8d9,696bccba8ac19f9b03dd9af7,2026-01-18,,78,EUR,0,paid
696d17c53f174817c03b0c23,6965672cb11cafc3d77eb021,2026-01-18,,78,EUR,0,paid
696d19798ac19f9b03ecccac,696bb27c06652ac8724255ae,2026-01-18,,78,EUR,0,paid
696d326c06652ac87253bf15,696b441965e5d24e9c78ae4a,2026-01-18,,78,EUR,0,paid
696d356906652ac872540153,696b77da48a2392dbe6783e5,2026-01-18,,78,EUR,0,paid
696d35e365e5d24e9c91e80a,696b74d38ac19f9b03d9a22c,2026-01-18,,78,EUR,0,paid
696ddccd8ac19f9b03f531bc,696ce86f8ac19f9b03e980d1,2026-01-19,,78,EUR,0,paid
696de6a18ac19f9b03f614d0,6969125dff6c2dd4da3f0098,2026-01-19,,78,EUR,0,paid
696dee073f174817c044a08e,696de3e448a2392dbe830b6a,2026-01-19,,78,EUR,0,paid
696deee2402404ece797fbd7,696b608e3f174817c026501d,2026-01-19,,78,EUR,0,paid
696df1036b2c86a53b0470b3,696d07f83f174817c03a2640,2026-01-19,,78,EUR,0,paid
696dfb218ac19f9b03f897da,696ce389402404ece78b1f16,2026-01-19,,78,EUR,0,paid
696dfc7f6b2c86a53b05e093,696d27f848a2392dbe7be1b5,2026-01-19,,78,EUR,0,partially_paid
696e1deb65e5d24e9ca0ac5c,691d6fa33c472cf26ea118d0,2026-01-19,,78,EUR,0,paid
696e23e765e5d24e9ca19949,696bc722e1a1818871097ed6,2026-01-19,,78,EUR,0,paid
696e296fe1a18188712bde0e,696d3679e1a18188711b9580,2026-01-19,,78,EUR,0,partially_paid
696e3ad34253c44966a1bac1,696e26958ac19f9b03006c62,2026-01-19,,78,EUR,0,paid
696e3f53e1a18188712e971c,696e1ab26b2c86a53b0bab46,2026-01-19,,78,EUR,0,paid
696e45c04253c44966a338fd,696aba60fda12a4e2c4eddcf,2026-01-19,,78,EUR,0,paid
696e4fed95ee7e4768cb53b5,696e48f495ee7e4768ca59cc,2026-01-19,,78,EUR,0,paid
696e57e5a3dcc3a9bc1f7b99,69662ab022473fc0a661f7ad,2026-01-19,,78,EUR,0,paid
696f45346ad9e4d9dc5d14a0,696e49c5d56c6bf124ffd877,2026-01-20,,78,EUR,0,paid
696f680fa3dcc3a9bc30dd07,696f58980756c218397cfa32,2026-01-20,,78,EUR,0,paid
696f6cdba48f4358c0bc0ffc,6965fe54ad025447b3c15897,2026-01-20,,78,EUR,0,paid
696f722ca3dcc3a9bc322fc9,696f6685d56c6bf12412d3a6,2026-01-20,,78,EUR,0,paid
696f94d10756c21839848251,696f45c91228ec3914423756,2026-01-20,,78,EUR,0,paid
697076bda3dcc3a9bc3f6143,696fd713a48f4358c0c53f9a,2026-01-21,,78,EUR,0,paid
69707fffb86cbc6cc9db095f,696f89ffd56c6bf12416ead2,2026-01-21,,78,EUR,0,paid
697095d68f44618f19472529,696fb30ab86cbc6cc9d32621,2026-01-21,,78,EUR,0,paid
6970abbdb86cbc6cc9e0116c,696e42b28ac19f9b03041097,2026-01-21,,78,EUR,0,paid
6970ccc6b86cbc6cc9e40b8c,6970c589eacdbc02c319df91,2026-01-21,,78,EUR,0,paid
69711d0ac98ef6a209f4e523,69709736a48f4358c0cccc51,2026-01-21,,78,EUR,0,paid
6971cd7496da5b1b9ea20919,697103b7ee7d97a5e468be08,2026-01-22,,78,EUR,0,paid
6971cfe60b7779936142bdf2,6971281d96da5b1b9e9d0e90,2026-01-22,,78,EUR,0,paid
6971d33cee7d97a5e47068d8,69712ea9da61200d9b31fea6,2026-01-22,,78,EUR,0,paid
6971d895665e6575963e407c,696f7fa80756c2183982a2a3,2026-01-22,,78,EUR,0,paid
6972065e0b7779936148de92,6970f359665e65759634f8e3,2026-01-22,,78,EUR,0,paid
697206ed0c2c32424ee5b848,6970fb9bc98ef6a209f2e045,2026-01-22,,78,EUR,0,paid
69720ff5c98ef6a20902895e,6971ff81c98ef6a209005a5e,2026-01-22,,78,EUR,0,paid
69731c7ac9f712366f830db4,697236985b9bbdc977aae2e9,2026-01-23,,78,EUR,0,paid
6973344dc9f712366f85259d,6973319bb76be2bb7f119ec3,2026-01-23,,78,EUR,0,partially_paid
6973373b5c7da764dd7a9666,69728cc484edb169cc077778,2026-01-23,,78,EUR,0,paid
697337cbb44dc8f5cfac0516,69729d05b44dc8f5cfa72971,2026-01-23,,78,EUR,0,paid
69733909c9f712366f85b58f,696dd2448ac19f9b03f4ac90,2026-01-23,,78,EUR,0,paid
697358955b9bbdc977bbc48d,6973426e12825e904ef47a1e,2026-01-23,,78,EUR,0,partially_paid
69735ba05c7da764dd7ecef3,696f5ddc1228ec391446bd00,2026-01-23,,78,EUR,0,paid
69735ed0b76be2bb7f16ca28,69721c6be8c6050c91bc34f9,2026-01-23,,78,EUR,0,paid
6973a16c12825e904efe1b3a,69735799c9f712366f88fa69,2026-01-23,,78,EUR,0,partially_paid
6973b6ceb44dc8f5cfb8666c,69734864b76be2bb7f1423c8,2026-01-23,,78,EUR,0,partially_paid
69749a075c7da764dd8cb7d5,6972cf918483830cf174dee5,2026-01-24,,78,EUR,0,paid
69749e395c7da764dd8cff3e,69732f9a84edb169cc0cdb8c,2026-01-24,,78,EUR,0,partially_paid
6974a20bb44dc8f5cfbf01df,6970fbe94c56598999f31c1c,2026-01-24,,78,EUR,0,paid
6974a7d18483830cf18bb9aa,6973cb6112825e904e006d2f,2026-01-24,,78,EUR,0,partially_paid
6974ac05c9f712366f993202,6957ad2c420beed6ff14bdd0,2026-01-24,,78,EUR,0,partially_paid
6974b55f12825e904e0762dc,6974aab95c7da764dd8de1ab,2026-01-24,,78,EUR,0,partially_paid
6974b7e95b9bbdc977cc5374,697260a403ddfca532f63f6d,2026-01-24,,78,EUR,0,paid
6974b9238483830cf18cf56f,6973cf54885a1162895856be,2026-01-24,,78,EUR,0,partially_paid
6974bf8ec9f712366f9ad802,69737e5f03ddfca53207d8cd,2026-01-24,,78,EUR,0,partially_paid
6974fce884edb169cc26a730,6974dbc65c7da764dd91e8d9,2026-01-24,,78,EUR,0,partially_paid
6975193e885a116289652c16,6973c427b76be2bb7f1f2cd8,2026-01-24,,78,EUR,0,partially_paid
6975ce2bb44dc8f5cfc9c847,6975309712825e904e0e95d6,2026-01-25,,78,EUR,0,partially_paid
6976124b03ddfca532229ad1,6975d595885a11628969062c,2026-01-25,,78,EUR,0,partially_paid
69764cfa8483830cf19dc5de,697218a9ba610420749051a8,2026-01-25,,78,EUR,0,partially_paid
69764e71b44dc8f5cfd145fa,69715a21e8c6050c91b1df59,2026-01-25,,78,EUR,0,paid
697716cb84edb169cc397926,69765d515c7da764dda0cf61,2026-01-26,,78,EUR,0,partially_paid
6977244f8483830cf1a56a64,697677dc12825e904e1b3970,2026-01-26,,78,EUR,0,partially_paid
6977276a885a11628978516a,6975f67e5c7da764dd9b234b,2026-01-26,,78,EUR,0,partially_paid
6977298d03ddfca5322d9b04,69767ed25b9bbdc977e12c76,2026-01-26,,78,EUR,0,partially_paid
69772bf8b76be2bb7f40d183,6921649b3c472cf26ea06436,2026-01-26,,78,EUR,0,paid
69772ed403ddfca5322e432b,696eb112b86cbc6cc9c16951,2026-01-26,,78,EUR,0,paid
69773d0384edb169cc3dd0a1,697650dd03ddfca53225cdfe,2026-01-26,,78,EUR,0,partially_paid
6977485c12825e904e2503a8,6973686bc9f712366f8af4da,2026-01-26,,78,EUR,0,partially_paid
6977488f03ddfca532322abd,69762da9885a1162896e796d,2026-01-26,,78,EUR,0,partially_paid
697764c05c7da764ddb1adf5,69771c478483830cf1a46787,2026-01-26,,78,EUR,0,partially_paid
697789aab76be2bb7f4ec58f,697604a2b76be2bb7f349476,2026-01-26,,78,EUR,0,partially_paid
697792f2b76be2bb7f4fa40a,69772a4003ddfca5322db7a5,2026-01-26,,78,EUR,0,partially_paid
6977a6b203ddfca5323de95e,69764a2ab44dc8f5cfd102fe,2026-01-26,,78,EUR,0,partially_paid
6977a8f65b9bbdc977f668ae,69754a395b9bbdc977d4486a,2026-01-26,,78,EUR,0,partially_paid
6977b1c5c9f712366fc4aa25,6977528012825e904e272378,2026-01-26,,78,EUR,0,partially_paid
69786130b44dc8f5cff20d3a,6977b8c1b44dc8f5cfebbc1f,2026-01-27,,78,EUR,0,partially_paid
6978659103ddfca532468fe2,6977ce7f84edb169cc4faad6,2026-01-27,,78,EUR,0,partially_paid
6978672512825e904e39909f,697851bdc9f712366fcb19a9,2026-01-27,,78,EUR,0,partially_paid
6978747e84edb169cc555eaa,6977d14884edb169cc4fed4f,2026-01-27,,78,EUR,0,partially_paid
69787c1b5b9bbdc977006e24,6974a4de12825e904e064274,2026-01-27,,78,EUR,0,partially_paid
697883ceb44dc8f5cff52ba1,6978718512825e904e3a7244,2026-01-27,,78,EUR,0,partially_paid
69788e5dc9f712366fd09d7d,696f8f2b95ee7e4768e1e7f8,2026-01-27,,78,EUR,0,paid
6978936684edb169cc597ab3,6973660a84edb169cc131e08,2026-01-27,,78,EUR,0,partially_paid
69789dddc9f712366fd2f07d,6977c4c5b44dc8f5cfecfb5e,2026-01-27,,78,EUR,0,partially_paid
6978a6bb5c7da764ddc9513a,69787f905b9bbdc97700e59b,2026-01-27,,78,EUR,0,partially_paid
69790ecf84edb169cc6670df,6978dd09b44dc8f5cf0023f8,2026-01-27,,78,EUR,0,partially_paid
697a066384edb169cc74cd7c,6979d03db44dc8f5cf0c54dc,2026-01-28,,78,EUR,0,partially_paid
697a0907b44dc8f5cf13ec5c,6979d48f5c7da764dddba814,2026-01-28,,78,EUR,0,partially_paid
697a33a4b76be2bb7f7eae5c,6978f66c03ddfca53256c843,2026-01-28,,78,EUR,0,partially_paid
697b01755c7da764ddef5b2b,697a2a4212825e904e5cc320,2026-01-29,,78,EUR,0,partially_paid
697b05c8c9f712366ffa0996,697a6dc7c9f712366ff4f8f7,2026-01-29,,78,EUR,0,partially_paid
697b079112825e904e66c67c,697a1909b44dc8f5cf154b72,2026-01-29,,78,EUR,0,partially_paid
697b1398b76be2bb7f88b1f6,697a37d95c7da764dde6c27c,2026-01-29,,78,EUR,0,partially_paid
697b2a058483830cf1f057e2,697a02ddc9f712366fec2327,2026-01-29,,78,EUR,0,partially_paid
697b3a25bb146190e0280d3a,697a81a7c9f712366ff779a7,2026-01-29,,78,EUR,0,partially_paid
697b3c4de06026579100d8a7,697a2edeb76be2bb7f7e40c3,2026-01-29,,78,EUR,0,partially_paid
697b52712cdb407512b92180,6978f6528483830cf1cfda61,2026-01-29,,78,EUR,0,partially_paid
697b79b326320f7b49823ab3,6977f44cb44dc8f5cff0490e,2026-01-29,,78,EUR,0,partially_paid
697c7143a4de559da1438e92,697224d1885a1162893be4f7,2026-01-30,,78,EUR,0,partially_paid
697c886b88a6a18e79e578d9,697bc750a4de559da13d5d73,2026-01-30,,78,EUR,0,partially_paid
697cf7ccd287592fca85cf7b,697ba4aa100980e4d79e7429,2026-01-30,,78,EUR,0,partially_paid
697d3e52d287592fca896d1d,6978f3278483830cf1cf9db3,2026-01-30,,78,EUR,0,partially_paid
697db5e2665ce5ddc2f44d47,69751f435b9bbdc977d2bdee,2026-01-31,,78,EUR,0,partially_paid
697dbac9f5ad2b0c864e4a2f,697cced7535c00767cc4e40a,2026-01-31,,78,EUR,0,partially_paid
697dc2d5a4de559da1565d4d,697d2a58a4de559da152d0c8,2026-01-31,,78,EUR,0,partially_paid
697dc3dd665ce5ddc2f55fb5,697d3889c8eb28f2bccb3861,2026-01-31,,78,EUR,0,partially_paid
697df292100980e4d7bdfab5,697d1781a4de559da151c57a,2026-01-31,,78,EUR,0,partially_paid
697e916f0adeaac5eefa3a3a,697b46fa4dccbd4e218f5a07,2026-01-31,,78,EUR,0,partially_paid
695772e18cd4845b9fe9227a,68d8d0c24b403b25a0feea33,2026-01-02,,78,EUR,0,paid
695d100148b0427d8749f827,690c4a7ffd5be37c60045d7c,2026-01-06,,78,EUR,0,paid
695e288048b0427d8756d0d8,695cdb6885086db544ece731,2026-01-07,,78,EUR,0,paid
695e2d283448a3ec998c2a69,690d9e56fd5be37c604ad992,2026-01-07,,78,EUR,0,paid
696389a1030c6ac9052c0325,68e35f584b403b25a09966a2,2026-01-11,,78,EUR,0,paid
6964d5e8b11cafc3d77025a9,69143fb3fd5be37c60c1794b,2026-01-12,,78,EUR,0,paid
6967d0486d1f459c1a74fd60,6916d58efd5be37c60453a62,2026-01-14,,78,EUR,0,paid
6968c026eaa31445c25e9aa2,6916e057fd5be37c605946c1,2026-01-15,,78,EUR,0,paid
6968e2891f90cdaf7b805636,691191adfd5be37c60e525ac,2026-01-15,,78,EUR,0,paid
696ddd7e2848b7bc589ea9fb,68ede97808c4c1f7381f4bd5,2026-01-19,,78,EUR,0,paid
69713d6b96da5b1b9e9eea92,69255f333c472cf26ec6836b,2026-01-21,,78,EUR,0,paid
6973237c349758182a89a364,68f9c6ba0f1940d0aea14a0c,2026-01-23,,78,EUR,0,partially_paid
69789f3c5b9bbdc97705a001,692817c53c472cf26edd650e,2026-01-27,,78,EUR,0,partially_paid
697a7ba803ddfca53271adfe,692974853c472cf26e7e46ca,2026-01-28,,78,EUR,0,partially_paid
697c8258f5ad2b0c863e731e,69280a2e3c472cf26ebdd9f4,2026-01-30,,78,EUR,0,partially_paid
695f8589f03e62ee1c53bc6e,693bccec3c472cf26e3fb041,2026-01-08,,81.9,EUR,0,paid
6977260c349758182a941509,6950ee8698385695f1c13baa,2026-01-26,,81.9,EUR,0,paid
6964fa42a22e2107886cb549,69143b00fd5be37c60bad6b4,2026-01-12,,78.9,EUR,0,paid
696f56e08f44618f193291c3,691f07863c472cf26e9d537c,2026-01-20,,78.9,EUR,0,paid
69775cee12825e904e2939a1,6926affe3c472cf26e3eb8ce,2026-01-26,,78.9,EUR,0,partially_paid
6979da635b9bbdc977197a7e,692964973c472cf26e4db511,2026-01-28,,78.9,EUR,0,partially_paid
695b8e7ccf74fd175b1521cb,69328df63c472cf26e3c3375,2026-01-05,,78,EUR,0,paid
696fa2848f44618f193bb44a,694f855a98385695f1591a5f,2026-01-20,,78,EUR,0,paid
6974f574885a1162896387e3,694be11e98385695f12541ee,2026-01-24,,78,EUR,0,paid
697c7a71d287592fca7a5396,695394d098385695f1cef38f,2026-01-30,,78,EUR,0,paid
